sourceID,prod_title,path,numofFiles,unzipSize,timestamp,downloadstatus
581d2bc2e4b08da350d643b4,USGS NED ned19_n41x00_w076x50_pa_schuylkillco_2008 1/9 arc-second 2011 15 x 15 minute IMG,/data04/gisdata/elev/02/0204/020402/02040203/3m/ned19_n41x00_w076x50_pa_schuylkillco_2008.zip,1,51279989,11302022 15:34:47,True
581d2a1be4b08da350d622e5,USGS NED ned19_n39x00_w075x25_de_sussexco_2005 1/9 arc-second 2009 15 x 15 minute IMG,/data05/gisdata/elev/02/0204/020402/02040204/3m/ned19_n39x00_w075x25_de_sussexco_2005.zip,1,32603629,11302022 15:34:47,True
581d2a1be4b08da350d622ea,USGS NED ned19_n39x00_w075x50_de_kent_newcastle_2007 1/9 arc-second 2013 15 x 15 minute IMG,/data05/gisdata/elev/02/0204/020402/02040204/3m/ned19_n39x00_w075x50_de_kent_newcastle_2007.zip,1,52992329,11302022 15:34:47,True
581d2a1be4b08da350d622e0,USGS NED ned19_n39x00_w075x00_nj_south_2008 1/9 arc-second 2010 15 x 15 minute IMG,/data05/gisdata/elev/02/0204/020402/02040204/3m/ned19_n39x00_w075x00_nj_south_2008.zip,1,28453500,11302022 15:34:47,True
581d2a1be4b08da350d622ef,USGS NED ned19_n39x00_w075x50_de_sussexco_2005 1/9 arc-second 2009 15 x 15 minute IMG,/data05/gisdata/elev/02/0204/020402/02040204/3m/ned19_n39x00_w075x50_de_sussexco_2005.zip,1,143612554,11302022 15:34:47,True
581d2a4ce4b08da350d626c8,USGS NED ned19_n39x25_w075x00_nj_south_2008 1/9 arc-second 2010 15 x 15 minute IMG,/data05/gisdata/elev/02/0204/020402/02040204/3m/ned19_n39x25_w075x00_nj_south_2008.zip,1,145479242,11302022 15:34:47,True
581d2a4ce4b08da350d626cc,USGS NED ned19_n39x25_w075x25_nj_south_2008 1/9 arc-second 2010 15 x 15 minute IMG,/data05/gisdata/elev/02/0204/020402/02040204/3m/ned19_n39x25_w075x25_nj_south_2008.zip,1,24273622,11302022 15:34:47,True
581d2a52e4b08da350d6270e,USGS NED ned19_n39x25_w075x50_de_kent_newcastle_2007 1/9 arc-second 2013 15 x 15 minute IMG,/data05/gisdata/elev/02/0204/020402/02040204/3m/ned19_n39x25_w075x50_de_kent_newcastle_2007.zip,1,104651193,11302022 15:34:47,True
581d2a96e4b08da350d62c46,USGS NED ned19_n39x50_w075x50_de_kent_newcastle_2007 1/9 arc-second 2013 15 x 15 minute IMG,/data05/gisdata/elev/02/0204/020402/02040204/3m/ned19_n39x50_w075x50_de_kent_newcastle_2007.zip,1,26272630,11302022 15:34:47,True
581d2a96e4b08da350d62c4b,USGS NED ned19_n39x50_w075x50_nj_salem_west_2008 1/9 arc-second 2013 15 x 15 minute IMG,/data05/gisdata/elev/02/0204/020402/02040204/3m/ned19_n39x50_w075x50_nj_salem_west_2008.zip,1,30981469,11302022 15:34:47,True
581d2a96e4b08da350d62c54,USGS NED ned19_n39x50_w075x75_de_kent_newcastle_2007 1/9 arc-second 2013 15 x 15 minute IMG,/data05/gisdata/elev/02/0204/020402/02040204/3m/ned19_n39x50_w075x75_de_kent_newcastle_2007.zip,1,192283254,11302022 15:34:47,True
581d2a96e4b08da350d62c4f,USGS NED ned19_n39x50_w075x50_nj_south_2008 1/9 arc-second 2010 15 x 15 minute IMG,/data05/gisdata/elev/02/0204/020402/02040204/3m/ned19_n39x50_w075x50_nj_south_2008.zip,1,97806733,11302022 15:34:47,True
581d2a97e4b08da350d62c56,USGS NED ned19_n39x50_w075x75_nj_salem_west_2008 1/9 arc-second 2013 15 x 15 minute IMG,/data05/gisdata/elev/02/0204/020402/02040204/3m/ned19_n39x50_w075x75_nj_salem_west_2008.zip,1,6018807,11302022 15:34:47,True
581d2a96e4b08da350d62c41,USGS NED ned19_n39x50_w075x25_nj_south_2008 1/9 arc-second 2010 15 x 15 minute IMG,/data05/gisdata/elev/02/0204/020402/02040204/3m/ned19_n39x50_w075x25_nj_south_2008.zip,1,208777035,11302022 15:34:47,True
581d2ad0e4b08da350d630ea,USGS NED ned19_n39x75_w075x75_de_kent_newcastle_2007 1/9 arc-second 2013 15 x 15 minute IMG,/data05/gisdata/elev/02/0204/020402/02040204/3m/ned19_n39x75_w075x75_de_kent_newcastle_2007.zip,1,179373814,11302022 15:34:47,True
581d2ad0e4b08da350d630f2,USGS NED ned19_n39x75_w075x75_nj_salem_west_2008 1/9 arc-second 2013 15 x 15 minute IMG,/data05/gisdata/elev/02/0204/020402/02040204/3m/ned19_n39x75_w075x75_nj_salem_west_2008.zip,1,16739842,11302022 15:34:47,True
581d2ad0e4b08da350d630fa,USGS NED ned19_n39x75_w075x75_nj_south_2008 1/9 arc-second 2010 15 x 15 minute IMG,/data05/gisdata/elev/02/0204/020402/02040204/3m/ned19_n39x75_w075x75_nj_south_2008.zip,1,7649599,11302022 15:34:47,True
581d2ad0e4b08da350d63100,USGS NED ned19_n39x75_w075x75_pa_northeast_2010 1/9 arc-second 2011 15 x 15 minute IMG,/data05/gisdata/elev/02/0204/020402/02040204/3m/ned19_n39x75_w075x75_pa_northeast_2010.zip,1,5660353,11302022 15:34:47,True
581d2a97e4b08da350d62c5b,USGS NED ned19_n39x50_w076x00_de_kent_newcastle_2007 1/9 arc-second 2013 15 x 15 minute IMG,/data05/gisdata/elev/02/0204/020402/02040205/3m/ned19_n39x50_w076x00_de_kent_newcastle_2007.zip,1,24769697,11302022 15:34:47,True
581d2a97e4b08da350d62c5f,USGS NED ned19_n39x50_w076x00_md_3counties_2006 1/9 arc-second 2009 15 x 15 minute IMG,/data05/gisdata/elev/02/0204/020402/02040205/3m/ned19_n39x50_w076x00_md_3counties_2006.zip,1,90441761,11302022 15:34:47,True
581d2a97e4b08da350d62c65,USGS NED ned19_n39x50_w076x00_md_dnr_lidar_2005 1/9 arc-second 2012 15 x 15 minute IMG,/data05/gisdata/elev/02/0204/020402/02040205/3m/ned19_n39x50_w076x00_md_dnr_lidar_2005.zip,1,100016745,11302022 15:34:47,True
581d2ad1e4b08da350d63106,USGS NED ned19_n39x75_w076x00_de_kent_newcastle_2007 1/9 arc-second 2013 15 x 15 minute IMG,/data05/gisdata/elev/02/0204/020402/02040205/3m/ned19_n39x75_w076x00_de_kent_newcastle_2007.zip,1,40177730,11302022 15:34:47,True
581d2ad1e4b08da350d6310c,USGS NED ned19_n39x75_w076x00_md_dnr_lidar_2005 1/9 arc-second 2012 15 x 15 minute IMG,/data05/gisdata/elev/02/0204/020402/02040205/3m/ned19_n39x75_w076x00_md_dnr_lidar_2005.zip,1,160883939,11302022 15:34:47,True
581d2ad1e4b08da350d63112,USGS NED ned19_n39x75_w076x00_pa_northeast_2010 1/9 arc-second 2011 15 x 15 minute IMG,/data05/gisdata/elev/02/0204/020402/02040205/3m/ned19_n39x75_w076x00_pa_northeast_2010.zip,1,40239452,11302022 15:34:47,True
581d2b06e4b08da350d63535,USGS NED ned19_n40x00_w076x00_de_kent_newcastle_2007 1/9 arc-second 2013 15 x 15 minute IMG,/data05/gisdata/elev/02/0204/020402/02040205/3m/ned19_n40x00_w076x00_de_kent_newcastle_2007.zip,1,2329796,11302022 15:34:47,True
581d2b06e4b08da350d63537,USGS NED ned19_n40x00_w076x00_pa_northeast_2010 1/9 arc-second 2011 15 x 15 minute IMG,/data05/gisdata/elev/02/0204/020402/02040205/3m/ned19_n40x00_w076x00_pa_northeast_2010.zip,1,182705093,11302022 15:34:47,True
581d2b06e4b08da350d63539,USGS NED ned19_n40x00_w076x00_pa_southcentral_2008 1/9 arc-second 2010 15 x 15 minute IMG,/data05/gisdata/elev/02/0204/020402/02040205/3m/ned19_n40x00_w076x00_pa_southcentral_2008.zip,1,22550076,11302022 15:34:47,True
581d2a4ce4b08da350d626c3,USGS NED ned19_n39x25_w074x75_nj_south_2008 1/9 arc-second 2010 15 x 15 minute IMG,/data04/gisdata/elev/02/0204/020402/02040206/3m/ned19_n39x25_w074x75_nj_south_2008.zip,1,39005042,11302022 15:34:48,True
581d2a95e4b08da350d62c37,USGS NED ned19_n39x50_w075x00_nj_3coastalcounties_2011 1/9 arc-second 2012 15 x 15 minute IMG,/data04/gisdata/elev/02/0204/020402/02040206/3m/ned19_n39x50_w075x00_nj_3coastalcounties_2011.zip,1,85424160,11302022 15:34:48,True
581d2a95e4b08da350d62c3d,USGS NED ned19_n39x50_w075x00_nj_south_2008 1/9 arc-second 2010 15 x 15 minute IMG,/data04/gisdata/elev/02/0204/020402/02040206/3m/ned19_n39x50_w075x00_nj_south_2008.zip,1,138204400,11302022 15:34:48,True
581d29e9e4b08da350d61deb,USGS NED ned19_n38x75_w075x50_de_sussexco_2005 1/9 arc-second 2009 15 x 15 minute IMG,/data03/gisdata/elev/02/0204/020402/02040207/3m/ned19_n38x75_w075x50_de_sussexco_2005.zip,1,202960920,11302022 15:34:48,True
581d29e9e4b08da350d61de4,USGS NED ned19_n38x75_w075x25_de_sussexco_2005 1/9 arc-second 2009 15 x 15 minute IMG,/data03/gisdata/elev/02/0204/020402/02040207/3m/ned19_n38x75_w075x25_de_sussexco_2005.zip,1,133937759,11302022 15:34:48,True
581d2a1be4b08da350d622f5,USGS NED ned19_n39x00_w075x75_de_kent_newcastle_2007 1/9 arc-second 2013 15 x 15 minute IMG,/data03/gisdata/elev/02/0204/020402/02040207/3m/ned19_n39x00_w075x75_de_kent_newcastle_2007.zip,1,134515586,11302022 15:34:48,True
581d2a1be4b08da350d622fc,USGS NED ned19_n39x00_w075x75_de_sussexco_2005 1/9 arc-second 2009 15 x 15 minute IMG,/data03/gisdata/elev/02/0204/020402/02040207/3m/ned19_n39x00_w075x75_de_sussexco_2005.zip,1,63991273,11302022 15:34:48,True
581d2a1ce4b08da350d62302,USGS NED ned19_n39x00_w075x75_md_3counties_2006 1/9 arc-second 2009 15 x 15 minute IMG,/data03/gisdata/elev/02/0204/020402/02040207/3m/ned19_n39x00_w075x75_md_3counties_2006.zip,1,28608596,11302022 15:34:48,True
581d2a53e4b08da350d62718,USGS NED ned19_n39x25_w075x75_md_3counties_2006 1/9 arc-second 2009 15 x 15 minute IMG,/data03/gisdata/elev/02/0204/020402/02040207/3m/ned19_n39x25_w075x75_md_3counties_2006.zip,1,11630258,11302022 15:34:48,True
581d2a53e4b08da350d62713,USGS NED ned19_n39x25_w075x75_de_kent_newcastle_2007 1/9 arc-second 2013 15 x 15 minute IMG,/data03/gisdata/elev/02/0204/020402/02040207/3m/ned19_n39x25_w075x75_de_kent_newcastle_2007.zip,1,206769966,11302022 15:34:48,True
581d2a95e4b08da350d62c2a,USGS NED ned19_n39x50_w074x50_nj_3coastalcounties_2011 1/9 arc-second 2012 15 x 15 minute IMG,/data02/gisdata/elev/02/0204/020403/02040301/3m/ned19_n39x50_w074x50_nj_3coastalcounties_2011.zip,1,50743815,11302022 15:34:48,True
581d2a95e4b08da350d62c2f,USGS NED ned19_n39x50_w074x75_nj_3coastalcounties_2011 1/9 arc-second 2012 15 x 15 minute IMG,/data02/gisdata/elev/02/0204/020403/02040301/3m/ned19_n39x50_w074x75_nj_3coastalcounties_2011.zip,1,158373206,11302022 15:34:48,True
581d2a95e4b08da350d62c32,USGS NED ned19_n39x50_w074x75_nj_south_2008 1/9 arc-second 2010 15 x 15 minute IMG,/data02/gisdata/elev/02/0204/020403/02040301/3m/ned19_n39x50_w074x75_nj_south_2008.zip,1,28045912,11302022 15:34:48,True
581d2ac7e4b08da350d6306e,USGS NED ned19_n39x75_w074x25_nj_3coastalcounties_2011 1/9 arc-second 2012 15 x 15 minute IMG,/data02/gisdata/elev/02/0204/020403/02040301/3m/ned19_n39x75_w074x25_nj_3coastalcounties_2011.zip,1,28247267,11302022 15:34:48,True
581d2ac7e4b08da350d63077,USGS NED ned19_n39x75_w074x50_nj_camdenburlington_2001 1/9 arc-second 2009 15 x 15 minute IMG,/data02/gisdata/elev/02/0204/020403/02040301/3m/ned19_n39x75_w074x50_nj_camdenburlington_2001.zip,1,71343907,11302022 15:34:48,True
581d2ac7e4b08da350d6307c,USGS NED ned19_n39x75_w074x75_nj_3coastalcounties_2011 1/9 arc-second 2012 15 x 15 minute IMG,/data02/gisdata/elev/02/0204/020403/02040301/3m/ned19_n39x75_w074x75_nj_3coastalcounties_2011.zip,1,119790535,11302022 15:34:48,True
581d2ac8e4b08da350d63080,USGS NED ned19_n39x75_w074x75_nj_camdenburlington_2001 1/9 arc-second 2009 15 x 15 minute IMG,/data02/gisdata/elev/02/0204/020403/02040301/3m/ned19_n39x75_w074x75_nj_camdenburlington_2001.zip,1,91017035,11302022 15:34:48,True
581d2ac7e4b08da350d63072,USGS NED ned19_n39x75_w074x50_nj_3coastalcounties_2011 1/9 arc-second 2012 15 x 15 minute IMG,/data02/gisdata/elev/02/0204/020403/02040301/3m/ned19_n39x75_w074x50_nj_3coastalcounties_2011.zip,1,105259252,11302022 15:34:48,True
581d2b05e4b08da350d63515,USGS NED ned19_n40x00_w074x25_nj_3coastalcounties_2011 1/9 arc-second 2012 15 x 15 minute IMG,/data02/gisdata/elev/02/0204/020403/02040301/3m/ned19_n40x00_w074x25_nj_3coastalcounties_2011.zip,1,97489896,11302022 15:34:48,True
581d2c77e4b08da350d6529f,USGS NED ned19_n42x00_w075x75_pa_northeast_2010 1/9 arc-second 2011 15 x 15 minute IMG,/data02/gisdata/elev/02/0205/020501/02050101/3m/ned19_n42x00_w075x75_pa_northeast_2010.zip,1,197872913,11302022 15:34:48,True
581d2c77e4b08da350d652a3,USGS NED ned19_n42x00_w076x00_pa_northeast_2010 1/9 arc-second 2011 15 x 15 minute IMG,/data02/gisdata/elev/02/0205/020501/02050101/3m/ned19_n42x00_w076x00_pa_northeast_2010.zip,1,198888460,11302022 15:34:48,True
581d2ca2e4b08da350d655d8,USGS NED ned19_n42x25_w076x00_pa_northeast_2010 1/9 arc-second 2011 15 x 15 minute IMG,/data02/gisdata/elev/02/0205/020501/02050101/3m/ned19_n42x25_w076x00_pa_northeast_2010.zip,1,14417428,11302022 15:34:48,True
581d2c77e4b08da350d652a6,USGS NED ned19_n42x00_w076x25_pa_northeast_2010 1/9 arc-second 2011 15 x 15 minute IMG,/data04/gisdata/elev/02/0205/020501/02050103/3m/ned19_n42x00_w076x25_pa_northeast_2010.zip,1,200419774,11302022 15:34:48,True
581d2c77e4b08da350d652aa,USGS NED ned19_n42x00_w076x50_pa_northeast_2010 1/9 arc-second 2011 15 x 15 minute IMG,/data04/gisdata/elev/02/0205/020501/02050103/3m/ned19_n42x00_w076x50_pa_northeast_2010.zip,1,199656630,11302022 15:34:48,True
581d2c77e4b08da350d652af,USGS NED ned19_n42x00_w076x75_pa_northeast_2010 1/9 arc-second 2011 15 x 15 minute IMG,/data04/gisdata/elev/02/0205/020501/02050103/3m/ned19_n42x00_w076x75_pa_northeast_2010.zip,1,198400532,11302022 15:34:48,True
581d2ca2e4b08da350d655dd,USGS NED ned19_n42x25_w076x25_pa_northeast_2010 1/9 arc-second 2011 15 x 15 minute IMG,/data04/gisdata/elev/02/0205/020501/02050103/3m/ned19_n42x25_w076x25_pa_northeast_2010.zip,1,17605976,11302022 15:34:48,True
581d2ca3e4b08da350d655e2,USGS NED ned19_n42x25_w076x50_pa_northeast_2010 1/9 arc-second 2011 15 x 15 minute IMG,/data04/gisdata/elev/02/0205/020501/02050103/3m/ned19_n42x25_w076x50_pa_northeast_2010.zip,1,20051057,11302022 15:34:48,True
581d2ca3e4b08da350d655e6,USGS NED ned19_n42x25_w076x75_pa_northeast_2010 1/9 arc-second 2011 15 x 15 minute IMG,/data04/gisdata/elev/02/0205/020501/02050103/3m/ned19_n42x25_w076x75_pa_northeast_2010.zip,1,21644843,11302022 15:34:48,True
581d2c53e4b08da350d64f52,USGS NED ned19_n41x75_w077x00_pa_northeast_2010 1/9 arc-second 2011 15 x 15 minute IMG,/data05/gisdata/elev/02/0205/020501/02050104/3m/ned19_n41x75_w077x00_pa_northeast_2010.zip,1,76065396,11302022 15:34:48,True
581d2c4ce4b08da350d64f42,USGS NED ned19_n41x75_w077x00_pa_east_2006 1/9 arc-second 2010 15 x 15 minute IMG,/data05/gisdata/elev/02/0205/020501/02050104/3m/ned19_n41x75_w077x00_pa_east_2006.zip,1,18268619,11302022 15:34:48,True
581d2c54e4b08da350d64f58,USGS NED ned19_n41x75_w077x00_pa_northwest_2006 1/9 arc-second 2010 15 x 15 minute IMG,/data05/gisdata/elev/02/0205/020501/02050104/3m/ned19_n41x75_w077x00_pa_northwest_2006.zip,1,136390230,11302022 15:34:48,True
581d2c54e4b08da350d64f5e,USGS NED ned19_n41x75_w077x25_pa_northwest_2006 1/9 arc-second 2010 15 x 15 minute IMG,/data05/gisdata/elev/02/0205/020501/02050104/3m/ned19_n41x75_w077x25_pa_northwest_2006.zip,1,191175968,11302022 15:34:48,True
581d2c54e4b08da350d64f64,USGS NED ned19_n41x75_w077x50_pa_northwest_2006 1/9 arc-second 2010 15 x 15 minute IMG,/data05/gisdata/elev/02/0205/020501/02050104/3m/ned19_n41x75_w077x50_pa_northwest_2006.zip,1,198545928,11302022 15:34:48,True
581d2c77e4b08da350d652ba,USGS NED ned19_n42x00_w077x25_pa_northwest_2006 1/9 arc-second 2010 15 x 15 minute IMG,/data05/gisdata/elev/02/0205/020501/02050104/3m/ned19_n42x00_w077x25_pa_northwest_2006.zip,1,196673129,11302022 15:34:48,True
581d2c77e4b08da350d652b7,USGS NED ned19_n42x00_w077x00_pa_northwest_2006 1/9 arc-second 2010 15 x 15 minute IMG,/data05/gisdata/elev/02/0205/020501/02050104/3m/ned19_n42x00_w077x00_pa_northwest_2006.zip,1,89231566,11302022 15:34:48,True
581d2c77e4b08da350d652b3,USGS NED ned19_n42x00_w077x00_pa_northeast_2010 1/9 arc-second 2011 15 x 15 minute IMG,/data05/gisdata/elev/02/0205/020501/02050104/3m/ned19_n42x00_w077x00_pa_northeast_2010.zip,1,140584154,11302022 15:34:48,True
581d2c78e4b08da350d652c0,USGS NED ned19_n42x00_w077x75_pa_northwest_2006 1/9 arc-second 2010 15 x 15 minute IMG,/data05/gisdata/elev/02/0205/020501/02050104/3m/ned19_n42x00_w077x75_pa_northwest_2006.zip,1,196668879,11302022 15:34:48,True
581d2c78e4b08da350d652bd,USGS NED ned19_n42x00_w077x50_pa_northwest_2006 1/9 arc-second 2010 15 x 15 minute IMG,/data05/gisdata/elev/02/0205/020501/02050104/3m/ned19_n42x00_w077x50_pa_northwest_2006.zip,1,198638279,11302022 15:34:48,True
581d2ca3e4b08da350d655f3,USGS NED ned19_n42x25_w077x25_pa_northwest_2006 1/9 arc-second 2010 15 x 15 minute IMG,/data05/gisdata/elev/02/0205/020501/02050104/3m/ned19_n42x25_w077x25_pa_northwest_2006.zip,1,24686622,11302022 15:34:48,True
581d2c7ee4b08da350d652fb,USGS NED ned19_n42x00_w078x00_pa_northwest_2006 1/9 arc-second 2010 15 x 15 minute IMG,/data05/gisdata/elev/02/0205/020501/02050104/3m/ned19_n42x00_w078x00_pa_northwest_2006.zip,1,193516030,11302022 15:34:48,True
581d2ca3e4b08da350d65600,USGS NED ned19_n42x25_w078x00_pa_northwest_2006 1/9 arc-second 2010 15 x 15 minute IMG,/data05/gisdata/elev/02/0205/020501/02050104/3m/ned19_n42x25_w078x00_pa_northwest_2006.zip,1,25486496,11302022 15:34:48,True
581d2ca3e4b08da350d655fc,USGS NED ned19_n42x25_w077x75_pa_northwest_2006 1/9 arc-second 2010 15 x 15 minute IMG,/data05/gisdata/elev/02/0205/020501/02050104/3m/ned19_n42x25_w077x75_pa_northwest_2006.zip,1,25212860,11302022 15:34:48,True
581d2ca3e4b08da350d655f7,USGS NED ned19_n42x25_w077x50_pa_northwest_2006 1/9 arc-second 2010 15 x 15 minute IMG,/data05/gisdata/elev/02/0205/020501/02050104/3m/ned19_n42x25_w077x50_pa_northwest_2006.zip,1,25610661,11302022 15:34:48,True
581d2ca3e4b08da350d655ea,USGS NED ned19_n42x25_w077x00_pa_northeast_2010 1/9 arc-second 2011 15 x 15 minute IMG,/data05/gisdata/elev/02/0205/020501/02050105/3m/ned19_n42x25_w077x00_pa_northeast_2010.zip,1,18003047,11302022 15:34:48,True
581d2ca3e4b08da350d655ef,USGS NED ned19_n42x25_w077x00_pa_northwest_2006 1/9 arc-second 2010 15 x 15 minute IMG,/data05/gisdata/elev/02/0205/020501/02050105/3m/ned19_n42x25_w077x00_pa_northwest_2006.zip,1,9995841,11302022 15:34:48,True
581d2c18e4b08da350d64af2,USGS NED ned19_n41x50_w076x00_pa_east_2006 1/9 arc-second 2010 15 x 15 minute IMG,/data04/gisdata/elev/02/0205/020501/02050106/3m/ned19_n41x50_w076x00_pa_east_2006.zip,1,101836142,11302022 15:34:48,True
581d2c18e4b08da350d64af7,USGS NED ned19_n41x50_w076x00_pa_luzerneco_2006 1/9 arc-second 2010 15 x 15 minute IMG,/data04/gisdata/elev/02/0205/020501/02050106/3m/ned19_n41x50_w076x00_pa_luzerneco_2006.zip,1,131439627,11302022 15:34:48,True
581d2c19e4b08da350d64afc,USGS NED ned19_n41x50_w076x25_pa_east_2006 1/9 arc-second 2010 15 x 15 minute IMG,/data04/gisdata/elev/02/0205/020501/02050106/3m/ned19_n41x50_w076x25_pa_east_2006.zip,1,107555650,11302022 15:34:48,True
581d2c19e4b08da350d64b00,USGS NED ned19_n41x50_w076x25_pa_luzerneco_2006 1/9 arc-second 2010 15 x 15 minute IMG,/data04/gisdata/elev/02/0205/020501/02050106/3m/ned19_n41x50_w076x25_pa_luzerneco_2006.zip,1,108430049,11302022 15:34:48,True
581d2c19e4b08da350d64b05,USGS NED ned19_n41x50_w076x50_pa_east_2006 1/9 arc-second 2010 15 x 15 minute IMG,/data04/gisdata/elev/02/0205/020501/02050106/3m/ned19_n41x50_w076x50_pa_east_2006.zip,1,162665184,11302022 15:34:48,True
581d2c19e4b08da350d64b0d,USGS NED ned19_n41x50_w076x50_pa_luzerneco_2006 1/9 arc-second 2010 15 x 15 minute IMG,/data04/gisdata/elev/02/0205/020501/02050106/3m/ned19_n41x50_w076x50_pa_luzerneco_2006.zip,1,32156014,11302022 15:34:48,True
581d2c19e4b08da350d64b12,USGS NED ned19_n41x50_w076x50_pa_northeast_2010 1/9 arc-second 2011 15 x 15 minute IMG,/data04/gisdata/elev/02/0205/020501/02050106/3m/ned19_n41x50_w076x50_pa_northeast_2010.zip,1,14248131,11302022 15:34:48,True
581d2c4be4b08da350d64f0a,USGS NED ned19_n41x75_w075x75_pa_east_2006 1/9 arc-second 2010 15 x 15 minute IMG,/data04/gisdata/elev/02/0205/020501/02050106/3m/ned19_n41x75_w075x75_pa_east_2006.zip,1,122227007,11302022 15:34:48,True
581d2c1ae4b08da350d64b19,USGS NED ned19_n41x50_w076x50_pa_northwest_2006 1/9 arc-second 2010 15 x 15 minute IMG,/data04/gisdata/elev/02/0205/020501/02050106/3m/ned19_n41x50_w076x50_pa_northwest_2006.zip,1,9975154,11302022 15:34:48,True
581d2c4be4b08da350d64f10,USGS NED ned19_n41x75_w075x75_pa_northeast_2010 1/9 arc-second 2011 15 x 15 minute IMG,/data04/gisdata/elev/02/0205/020501/02050106/3m/ned19_n41x75_w075x75_pa_northeast_2010.zip,1,20955146,11302022 15:34:48,True
581d2c4be4b08da350d64f1d,USGS NED ned19_n41x75_w076x00_pa_northeast_2010 1/9 arc-second 2011 15 x 15 minute IMG,/data04/gisdata/elev/02/0205/020501/02050106/3m/ned19_n41x75_w076x00_pa_northeast_2010.zip,1,5720079,11302022 15:34:48,True
581d2c4ce4b08da350d64f2f,USGS NED ned19_n41x75_w076x50_pa_east_2006 1/9 arc-second 2010 15 x 15 minute IMG,/data04/gisdata/elev/02/0205/020501/02050106/3m/ned19_n41x75_w076x50_pa_east_2006.zip,1,54857800,11302022 15:34:48,True
581d2c4be4b08da350d64f17,USGS NED ned19_n41x75_w076x00_pa_east_2006 1/9 arc-second 2010 15 x 15 minute IMG,/data04/gisdata/elev/02/0205/020501/02050106/3m/ned19_n41x75_w076x00_pa_east_2006.zip,1,127343300,11302022 15:34:48,True
581d2c4ce4b08da350d64f2a,USGS NED ned19_n41x75_w076x25_pa_northeast_2010 1/9 arc-second 2011 15 x 15 minute IMG,/data04/gisdata/elev/02/0205/020501/02050106/3m/ned19_n41x75_w076x25_pa_northeast_2010.zip,1,51611681,11302022 15:34:48,True
581d2c4ce4b08da350d64f3f,USGS NED ned19_n41x75_w076x75_pa_northeast_2010 1/9 arc-second 2011 15 x 15 minute IMG,/data04/gisdata/elev/02/0205/020501/02050106/3m/ned19_n41x75_w076x75_pa_northeast_2010.zip,1,126357048,11302022 15:34:48,True
581d2c4ce4b08da350d64f35,USGS NED ned19_n41x75_w076x50_pa_northeast_2010 1/9 arc-second 2011 15 x 15 minute IMG,/data04/gisdata/elev/02/0205/020501/02050106/3m/ned19_n41x75_w076x50_pa_northeast_2010.zip,1,142952119,11302022 15:34:48,True
581d2c4ce4b08da350d64f25,USGS NED ned19_n41x75_w076x25_pa_east_2006 1/9 arc-second 2010 15 x 15 minute IMG,/data04/gisdata/elev/02/0205/020501/02050106/3m/ned19_n41x75_w076x25_pa_east_2006.zip,1,122798800,11302022 15:34:48,True
581d2c4ce4b08da350d64f3c,USGS NED ned19_n41x75_w076x75_pa_east_2006 1/9 arc-second 2010 15 x 15 minute IMG,/data04/gisdata/elev/02/0205/020501/02050106/3m/ned19_n41x75_w076x75_pa_east_2006.zip,1,69578530,11302022 15:34:48,True
581d2bc2e4b08da350d643bf,USGS NED ned19_n41x00_w076x75_pa_northeast_2010 1/9 arc-second 2011 15 x 15 minute IMG,/data03/gisdata/elev/02/0205/020501/02050107/3m/ned19_n41x00_w076x75_pa_northeast_2010.zip,1,141372662,11302022 15:34:48,True
581d2bc2e4b08da350d643c5,USGS NED ned19_n41x00_w076x75_pa_schuylkillco_2008 1/9 arc-second 2011 15 x 15 minute IMG,/data03/gisdata/elev/02/0205/020501/02050107/3m/ned19_n41x00_w076x75_pa_schuylkillco_2008.zip,1,436867,11302022 15:34:48,True
581d2bc2e4b08da350d643b9,USGS NED ned19_n41x00_w076x75_pa_montourco_2008 1/9 arc-second 2011 15 x 15 minute IMG,/data03/gisdata/elev/02/0205/020501/02050107/3m/ned19_n41x00_w076x75_pa_montourco_2008.zip,1,61060730,11302022 15:34:48,True
581d2bc2e4b08da350d643cb,USGS NED ned19_n41x00_w077x00_pa_montourco_2008 1/9 arc-second 2011 15 x 15 minute IMG,/data03/gisdata/elev/02/0205/020501/02050107/3m/ned19_n41x00_w077x00_pa_montourco_2008.zip,1,11932915,11302022 15:34:48,True
581d2bc2e4b08da350d643d1,USGS NED ned19_n41x00_w077x00_pa_northeast_2010 1/9 arc-second 2011 15 x 15 minute IMG,/data03/gisdata/elev/02/0205/020501/02050107/3m/ned19_n41x00_w077x00_pa_northeast_2010.zip,1,80508594,11302022 15:34:48,True
581d2bc2e4b08da350d643dc,USGS NED ned19_n41x00_w077x00_pa_south_2007 1/9 arc-second 2010 15 x 15 minute IMG,/data03/gisdata/elev/02/0205/020501/02050107/3m/ned19_n41x00_w077x00_pa_south_2007.zip,1,24325147,11302022 15:34:48,True
581d2bc2e4b08da350d643d6,USGS NED ned19_n41x00_w077x00_pa_northwest_2006 1/9 arc-second 2010 15 x 15 minute IMG,/data03/gisdata/elev/02/0205/020501/02050107/3m/ned19_n41x00_w077x00_pa_northwest_2006.zip,1,127709778,11302022 15:34:48,True
581d2bf0e4b08da350d64722,USGS NED ned19_n41x25_w076x25_pa_northeast_2010 1/9 arc-second 2011 15 x 15 minute IMG,/data03/gisdata/elev/02/0205/020501/02050107/3m/ned19_n41x25_w076x25_pa_northeast_2010.zip,1,17476132,11302022 15:34:48,True
